Match Number,Round Number,Date,Location,Home Team,Away Team,Home Score,Away Score,Result
1231,14,28-06-2025 00:10,American Family Field,Milwaukee Brewers,Colorado Rockies,10,6,Milwaukee Brewers
1232,14,28-06-2025 01:38,Angel Stadium,Los Angeles Angels,Washington Nationals,9,15,Washington Nationals
1233,14,28-06-2025 01:40,Chase Field,Arizona Diamondbacks,Miami Marlins,8,9,Miami Marlins
1234,14,28-06-2025 17:05,Yankee Stadium,New York Yankees,Athletics,0,7,Athletics
1235,14,28-06-2025 17:10,Comerica Park,Detroit Tigers,Minnesota Twins,10,5,Detroit Tigers
1236,14,28-06-2025 20:05,PNC Park,Pittsburgh Pirates,New York Mets,9,2,Pittsburgh Pirates
1237,14,28-06-2025 20:05,Oriole Park at Camden Yards,Baltimore Orioles,Tampa Bay Rays,3,11,Tampa Bay Rays
1238,14,28-06-2025 20:05,Globe Life Field,Texas Rangers,Seattle Mariners,3,2,Texas Rangers
1239,14,28-06-2025 20:10,Kauffman Stadium,Kansas City Royals,Los Angeles Dodgers,9,5,Kansas City Royals
1240,14,28-06-2025 20:10,Great American Ball Park,Cincinnati Reds,San Diego Padres,4,6,San Diego Padres
1241,14,28-06-2025 20:10,Progressive Field,Cleveland Guardians,St. Louis Cardinals,6,9,St. Louis Cardinals
1242,14,28-06-2025 20:10,Fenway Park,Boston Red Sox,Toronto Blue Jays,15,1,Boston Red Sox
1243,14,28-06-2025 20:10,Rate Field,Chicago White Sox,San Francisco Giants,1,0,Chicago White Sox
1244,14,28-06-2025 20:10,Chase Field,Arizona Diamondbacks,Miami Marlins,7,8,Miami Marlins
1245,14,28-06-2025 20:10,American Family Field,Milwaukee Brewers,Colorado Rockies,5,0,Milwaukee Brewers
1246,14,28-06-2025 23:15,Daikin Park,Houston Astros,Chicago Cubs,3,12,Chicago Cubs
1247,14,28-06-2025 23:15,Truist Park,Atlanta Braves,Philadelphia Phillies,6,1,Atlanta Braves
1248,14,29-06-2025 01:38,Angel Stadium,Los Angeles Angels,Washington Nationals,8,2,Los Angeles Angels
1249,14,29-06-2025 16:05,Progressive Field,Cleveland Guardians,St. Louis Cardinals,0,7,St. Louis Cardinals
1250,14,29-06-2025 17:35,PNC Park,Pittsburgh Pirates,New York Mets,12,1,Pittsburgh Pirates
1251,14,29-06-2025 17:35,Oriole Park at Camden Yards,Baltimore Orioles,Tampa Bay Rays,5,1,Baltimore Orioles
1252,14,29-06-2025 17:35,Fenway Park,Boston Red Sox,Toronto Blue Jays,3,5,Toronto Blue Jays
1253,14,29-06-2025 17:35,Truist Park,Atlanta Braves,Philadelphia Phillies,1,2,Philadelphia Phillies
1254,14,29-06-2025 17:35,Yankee Stadium,New York Yankees,Athletics,12,5,New York Yankees
1255,14,29-06-2025 17:40,Great American Ball Park,Cincinnati Reds,San Diego Padres,3,2,Cincinnati Reds
1257,14,29-06-2025 18:10,Daikin Park,Houston Astros,Chicago Cubs,2,0,Houston Astros
1258,14,29-06-2025 18:10,Kauffman Stadium,Kansas City Royals,Los Angeles Dodgers,1,5,Los Angeles Dodgers
1259,14,29-06-2025 18:10,Rate Field,Chicago White Sox,San Francisco Giants,5,2,Chicago White Sox
1260,14,29-06-2025 18:10,American Family Field,Milwaukee Brewers,Colorado Rockies,3,4,Colorado Rockies
1261,14,29-06-2025 18:35,Globe Life Field,Texas Rangers,Seattle Mariners,4,6,Seattle Mariners
1262,14,29-06-2025 20:07,Angel Stadium,Los Angeles Angels,Washington Nationals,4,7,Washington Nationals
1263,14,29-06-2025 20:10,Chase Field,Arizona Diamondbacks,Miami Marlins,4,6,Miami Marlins
1256,14,29-06-2025 23:10,Comerica Park,Detroit Tigers,Minnesota Twins,3,0,Detroit Tigers
1264,14,30-06-2025 22:35,Citizens Bank Park,Philadelphia Phillies,San Diego Padres,4,0,Philadelphia Phillies
1265,14,30-06-2025 22:40,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,7,0,Pittsburgh Pirates
1266,14,30-06-2025 23:07,Rogers Centre,Toronto Blue Jays,New York Yankees,5,4,Toronto Blue Jays
1267,14,30-06-2025 23:10,Fenway Park,Boston Red Sox,Cincinnati Reds,13,6,Boston Red Sox
1268,14,30-06-2025 23:35,George M. Steinbrenner Field,Tampa Bay Rays,Athletics,4,6,Athletics
1269,14,07-01-2025 0:5:0,Globe Life Field,Texas Rangers,Baltimore Orioles,6,10,Baltimore Orioles
1270,14,07-01-2025 1:40:0,T-Mobile Park,Seattle Mariners,Kansas City Royals,6,2,Seattle Mariners
1271,14,07-01-2025 1:40:0,Chase Field,Arizona Diamondbacks,San Francisco Giants,4,2,Arizona Diamondbacks
1272,14,07-01-2025 19:7:0,Rogers Centre,Toronto Blue Jays,New York Yankees,12,5,Toronto Blue Jays
1274,14,07-01-2025 22:40:0,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,1,0,Pittsburgh Pirates
1275,14,07-01-2025 22:40:0,loanDepot park,Miami Marlins,Minnesota Twins,2,0,Miami Marlins
1277,14,07-01-2025 23:5:0,George M. Steinbrenner Field,Tampa Bay Rays,Athletics,3,4,Athletics
1280,14,07-01-2025 23:15:0,Truist Park,Atlanta Braves,Los Angeles Angels,0,4,Los Angeles Angels
1281,14,07-02-2025 0:5:0,Wrigley Field,Chicago Cubs,Cleveland Guardians,5,2,Chicago Cubs
1282,14,07-02-2025 0:5:0,Globe Life Field,Texas Rangers,Baltimore Orioles,10,2,Texas Rangers
1283,14,07-02-2025 0:40:0,Coors Field,Colorado Rockies,Houston Astros,5,6,Houston Astros
1284,14,07-02-2025 1:40:0,T-Mobile Park,Seattle Mariners,Kansas City Royals,3,6,Kansas City Royals
1285,14,07-02-2025 1:40:0,Chase Field,Arizona Diamondbacks,San Francisco Giants,8,2,Arizona Diamondbacks
1286,14,07-02-2025 2:10:0,Dodger Stadium,Los Angeles Dodgers,Chicago White Sox,6,1,Los Angeles Dodgers
1287,15,07-02-2025 16:10:0,George M. Steinbrenner Field,Tampa Bay Rays,Athletics,6,5,Tampa Bay Rays
1288,15,07-02-2025 16:35:0,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,5,0,Pittsburgh Pirates
1276,15,07-02-2025 17:5:0,Nationals Park,Washington Nationals,Detroit Tigers,2,11,Detroit Tigers
1289,15,07-02-2025 17:5:0,Citizens Bank Park,Philadelphia Phillies,San Diego Padres,4,6,San Diego Padres
1279,15,07-02-2025 17:10:0,Citi Field,New York Mets,Milwaukee Brewers,2,7,Milwaukee Brewers
1278,15,07-02-2025 18:30:0,Fenway Park,Boston Red Sox,Cincinnati Reds,5,3,Boston Red Sox
1273,15,07-02-2025 22:15:0,Citizens Bank Park,Philadelphia Phillies,San Diego Padres,5,1,Philadelphia Phillies
1290,15,07-02-2025 22:40:0,loanDepot park,Miami Marlins,Minnesota Twins,1,2,Minnesota Twins
1291,15,07-02-2025 22:45:0,Nationals Park,Washington Nationals,Detroit Tigers,9,4,Washington Nationals
1292,15,07-02-2025 23:7:0,Rogers Centre,Toronto Blue Jays,New York Yankees,11,9,Toronto Blue Jays
1293,15,07-02-2025 23:10:0,Fenway Park,Boston Red Sox,Cincinnati Reds,4,8,Cincinnati Reds
1294,15,07-02-2025 23:10:0,Citi Field,New York Mets,Milwaukee Brewers,7,3,New York Mets
1295,15,07-02-2025 23:15:0,Truist Park,Atlanta Braves,Los Angeles Angels,8,3,Atlanta Braves
1296,15,07-03-2025 0:5:0,Wrigley Field,Chicago Cubs,Cleveland Guardians,5,4,Chicago Cubs
1297,15,07-03-2025 0:5:0,Globe Life Field,Texas Rangers,Baltimore Orioles,6,0,Texas Rangers
1298,15,07-03-2025 0:40:0,Coors Field,Colorado Rockies,Houston Astros,3,5,Houston Astros
1299,15,07-03-2025 1:40:0,T-Mobile Park,Seattle Mariners,Kansas City Royals,3,2,Seattle Mariners
1300,15,07-03-2025 1:40:0,Chase Field,Arizona Diamondbacks,San Francisco Giants,5,6,San Francisco Giants
1301,15,07-03-2025 2:10:0,Dodger Stadium,Los Angeles Dodgers,Chicago White Sox,5,4,Los Angeles Dodgers
1302,15,07-03-2025 16:10:0,loanDepot park,Miami Marlins,Minnesota Twins,4,1,Miami Marlins
1303,15,07-03-2025 19:10:0,Coors Field,Colorado Rockies,Houston Astros,7,6,Colorado Rockies
1304,15,07-03-2025 22:45:0,Nationals Park,Washington Nationals,Detroit Tigers,11,7,Washington Nationals
1305,15,07-03-2025 23:7:0,Rogers Centre,Toronto Blue Jays,New York Yankees,8,5,Toronto Blue Jays
1306,15,07-03-2025 23:10:0,Citi Field,New York Mets,Milwaukee Brewers,3,2,New York Mets
1307,15,07-03-2025 23:15:0,Truist Park,Atlanta Braves,Los Angeles Angels,1,5,Los Angeles Angels
1308,15,07-04-2025 0:5:0,Wrigley Field,Chicago Cubs,Cleveland Guardians,1,0,Chicago Cubs
1309,15,07-04-2025 1:40:0,Chase Field,Arizona Diamondbacks,San Francisco Giants,2,7,San Francisco Giants
1310,15,07-04-2025 2:10:0,T-Mobile Park,Seattle Mariners,Kansas City Royals,2,3,Kansas City Royals
1311,15,07-04-2025 2:10:0,Dodger Stadium,Los Angeles Dodgers,Chicago White Sox,6,2,Los Angeles Dodgers
1312,15,07-04-2025 15:5:0,Nationals Park,Washington Nationals,Boston Red Sox,2,11,Boston Red Sox
1313,15,07-04-2025 17:5:0,Citizens Bank Park,Philadelphia Phillies,Cincinnati Reds,6,9,Cincinnati Reds
1314,15,07-04-2025 18:20:0,Wrigley Field,Chicago Cubs,St. Louis Cardinals,11,3,Chicago Cubs
1315,15,07-04-2025 19:10:0,Citi Field,New York Mets,New York Yankees,6,5,New York Mets
1316,15,07-04-2025 20:10:0,T-Mobile Park,Seattle Mariners,Pittsburgh Pirates,6,0,Seattle Mariners
1317,15,07-04-2025 20:10:0,Target Field,Minnesota Twins,Tampa Bay Rays,4,3,Minnesota Twins
1318,15,07-04-2025 22:40:0,Petco Park,San Diego Padres,Texas Rangers,3,2,San Diego Padres
1319,15,07-04-2025 23:7:0,Rogers Centre,Toronto Blue Jays,Los Angeles Angels,4,3,Toronto Blue Jays
1320,15,07-04-2025 23:10:0,Progressive Field,Cleveland Guardians,Detroit Tigers,1,2,Detroit Tigers
1321,15,07-04-2025 23:10:0,loanDepot park,Miami Marlins,Milwaukee Brewers,5,6,Milwaukee Brewers
1322,15,07-04-2025 23:15:0,Truist Park,Atlanta Braves,Baltimore Orioles,2,3,Baltimore Orioles
1323,15,07-05-2025 0:10:0,Coors Field,Colorado Rockies,Chicago White Sox,2,3,Chicago White Sox
1324,15,07-05-2025 1:10:0,Dodger Stadium,Los Angeles Dodgers,Houston Astros,1,18,Houston Astros
1325,15,07-05-2025 1:40:0,Chase Field,Arizona Diamondbacks,Kansas City Royals,3,9,Kansas City Royals
1326,15,07-05-2025 2:5:0,Sutter Health Park,Athletics,San Francisco Giants,11,2,Athletics
1327,15,07-05-2025 18:10:0,Target Field,Minnesota Twins,Tampa Bay Rays,6,5,Minnesota Twins
1328,15,07-05-2025 18:20:0,Wrigley Field,Chicago Cubs,St. Louis Cardinals,6,8,St. Louis Cardinals
1329,15,07-05-2025 19:7:0,Rogers Centre,Toronto Blue Jays,Los Angeles Angels,4,3,Toronto Blue Jays
1330,15,07-05-2025 20:5:0,Nationals Park,Washington Nationals,Boston Red Sox,3,10,Boston Red Sox
1331,15,07-05-2025 20:5:0,Citizens Bank Park,Philadelphia Phillies,Cincinnati Reds,5,1,Philadelphia Phillies
1332,15,07-05-2025 20:10:0,Chase Field,Arizona Diamondbacks,Kansas City Royals,7,1,Arizona Diamondbacks
1333,15,07-05-2025 20:10:0,Truist Park,Atlanta Braves,Baltimore Orioles,6,9,Baltimore Orioles
1334,15,07-05-2025 20:10:0,Citi Field,New York Mets,New York Yankees,12,6,New York Mets
1335,15,07-05-2025 20:10:0,loanDepot park,Miami Marlins,Milwaukee Brewers,4,2,Miami Marlins
1336,15,07-05-2025 23:15:0,Progressive Field,Cleveland Guardians,Detroit Tigers,0,1,Detroit Tigers
1337,15,07-05-2025 23:15:0,Dodger Stadium,Los Angeles Dodgers,Houston Astros,4,6,Houston Astros
1338,15,07-06-2025 1:10:0,Coors Field,Colorado Rockies,Chicago White Sox,3,10,Chicago White Sox
1339,15,07-06-2025 1:40:0,Petco Park,San Diego Padres,Texas Rangers,4,7,Texas Rangers
1340,15,07-06-2025 2:5:0,Sutter Health Park,Athletics,San Francisco Giants,2,7,San Francisco Giants
1341,15,07-06-2025 2:10:0,T-Mobile Park,Seattle Mariners,Pittsburgh Pirates,1,0,Seattle Mariners
1342,15,07-06-2025 15:35:0,Truist Park,Atlanta Braves,Baltimore Orioles,1,2,Baltimore Orioles
1343,15,07-06-2025 17:35:0,Nationals Park,Washington Nationals,Boston Red Sox,4,6,Boston Red Sox
1344,15,07-06-2025 17:35:0,Citizens Bank Park,Philadelphia Phillies,Cincinnati Reds,3,1,Philadelphia Phillies
1345,15,07-06-2025 17:37:0,Rogers Centre,Toronto Blue Jays,Los Angeles Angels,3,2,Toronto Blue Jays
1346,15,07-06-2025 17:40:0,Progressive Field,Cleveland Guardians,Detroit Tigers,2,7,Detroit Tigers
1347,15,07-06-2025 17:40:0,Citi Field,New York Mets,New York Yankees,4,6,New York Yankees
1348,15,07-06-2025 17:40:0,loanDepot park,Miami Marlins,Milwaukee Brewers,1,3,Milwaukee Brewers
1349,15,07-06-2025 18:10:0,Target Field,Minnesota Twins,Tampa Bay Rays,5,7,Tampa Bay Rays
1351,15,07-06-2025 19:10:0,Coors Field,Colorado Rockies,Chicago White Sox,6,4,Colorado Rockies
1352,15,07-06-2025 20:10:0,Chase Field,Arizona Diamondbacks,Kansas City Royals,0,4,Kansas City Royals
1353,15,07-06-2025 20:10:0,Dodger Stadium,Los Angeles Dodgers,Houston Astros,1,5,Houston Astros
1354,15,07-06-2025 20:10:0,T-Mobile Park,Seattle Mariners,Pittsburgh Pirates,1,0,Seattle Mariners
1350,15,07-06-2025 22:10:0,Wrigley Field,Chicago Cubs,St. Louis Cardinals,11,0,Chicago Cubs
1355,15,07-07-2025 1:10:0,Petco Park,San Diego Padres,Texas Rangers,4,1,San Diego Padres
1356,15,07-07-2025 2:5:0,Sutter Health Park,Athletics,San Francisco Giants,2,6,San Francisco Giants
1357,15,07-07-2025 22:40:0,Comerica Park,Detroit Tigers,Tampa Bay Rays,5,1,Detroit Tigers
1358,15,07-07-2025 23:10:0,Fenway Park,Boston Red Sox,Colorado Rockies,9,3,Boston Red Sox
1359,15,07-07-2025 23:10:0,Great American Ball Park,Cincinnati Reds,Miami Marlins,1,5,Miami Marlins
1360,15,07-07-2025 23:40:0,Kauffman Stadium,Kansas City Royals,Pittsburgh Pirates,9,3,Kansas City Royals
1361,15,07-07-2025 23:40:0,Rate Field,Chicago White Sox,Toronto Blue Jays,4,8,Toronto Blue Jays
1362,15,07-07-2025 23:40:0,American Family Field,Milwaukee Brewers,Los Angeles Dodgers,9,1,Milwaukee Brewers
1363,15,07-08-2025 0:10:0,Daikin Park,Houston Astros,Cleveland Guardians,5,7,Cleveland Guardians
1364,15,07-08-2025 1:38:0,Angel Stadium,Los Angeles Angels,Texas Rangers,6,5,Los Angeles Angels
1365,15,07-08-2025 1:40:0,Petco Park,San Diego Padres,Arizona Diamondbacks,3,6,Arizona Diamondbacks
1366,15,07-08-2025 1:45:0,Oracle Park,San Francisco Giants,Philadelphia Phillies,3,1,San Francisco Giants
1367,15,07-08-2025 22:35:0,Oriole Park at Camden Yards,Baltimore Orioles,New York Mets,6,7,New York Mets
1368,15,07-08-2025 22:40:0,Comerica Park,Detroit Tigers,Tampa Bay Rays,4,2,Detroit Tigers
1369,15,07-08-2025 23:5:0,Yankee Stadium,New York Yankees,Seattle Mariners,10,3,New York Yankees
1370,15,07-08-2025 23:10:0,Fenway Park,Boston Red Sox,Colorado Rockies,10,2,Boston Red Sox
1371,15,07-08-2025 23:10:0,Great American Ball Park,Cincinnati Reds,Miami Marlins,2,12,Miami Marlins
1372,15,07-08-2025 23:40:0,Kauffman Stadium,Kansas City Royals,Pittsburgh Pirates,4,3,Kansas City Royals
1373,15,07-08-2025 23:40:0,Target Field,Minnesota Twins,Chicago Cubs,8,1,Minnesota Twins
1374,15,07-08-2025 23:40:0,Rate Field,Chicago White Sox,Toronto Blue Jays,1,6,Toronto Blue Jays
1375,15,07-08-2025 23:40:0,American Family Field,Milwaukee Brewers,Los Angeles Dodgers,3,1,Milwaukee Brewers
1376,15,07-08-2025 23:45:0,Busch Stadium,St. Louis Cardinals,Washington Nationals,4,2,St. Louis Cardinals
1377,15,07-09-2025 0:10:0,Daikin Park,Houston Astros,Cleveland Guardians,6,10,Cleveland Guardians
1378,15,07-09-2025 1:38:0,Angel Stadium,Los Angeles Angels,Texas Rangers,1,13,Texas Rangers
1379,15,07-09-2025 1:40:0,Petco Park,San Diego Padres,Arizona Diamondbacks,1,0,San Diego Padres
1380,15,07-09-2025 1:45:0,Oracle Park,San Francisco Giants,Philadelphia Phillies,4,3,San Francisco Giants
1381,15,07-09-2025 2:5:0,Sutter Health Park,Athletics,Atlanta Braves,10,1,Athletics
1383,16,07-09-2025 18:10:0,Rate Field,Chicago White Sox,Toronto Blue Jays,2,1,Chicago White Sox
1384,16,07-09-2025 18:10:0,American Family Field,Milwaukee Brewers,Los Angeles Dodgers,3,2,Milwaukee Brewers
1385,16,07-09-2025 19:45:0,Oracle Park,San Francisco Giants,Philadelphia Phillies,0,13,Philadelphia Phillies
1382,16,07-09-2025 21:10:0,Comerica Park,Detroit Tigers,Tampa Bay Rays,3,7,Tampa Bay Rays
1387,16,07-09-2025 23:5:0,Yankee Stadium,New York Yankees,Seattle Mariners,9,6,New York Yankees
1388,16,07-09-2025 23:10:0,Fenway Park,Boston Red Sox,Colorado Rockies,10,2,Boston Red Sox
1389,16,07-09-2025 23:10:0,Great American Ball Park,Cincinnati Reds,Miami Marlins,7,2,Cincinnati Reds
1390,16,07-09-2025 23:40:0,Kauffman Stadium,Kansas City Royals,Pittsburgh Pirates,4,3,Kansas City Royals
1391,16,07-09-2025 23:40:0,Target Field,Minnesota Twins,Chicago Cubs,4,2,Minnesota Twins
1392,16,07-09-2025 23:45:0,Busch Stadium,St. Louis Cardinals,Washington Nationals,2,8,Washington Nationals
1393,16,07-10-2025 0:10:0,Daikin Park,Houston Astros,Cleveland Guardians,2,4,Cleveland Guardians
1394,16,07-10-2025 1:38:0,Angel Stadium,Los Angeles Angels,Texas Rangers,11,8,Los Angeles Angels
1395,16,07-10-2025 1:40:0,Petco Park,San Diego Padres,Arizona Diamondbacks,2,8,Arizona Diamondbacks
1396,16,07-10-2025 2:5:0,Sutter Health Park,Athletics,Atlanta Braves,2,9,Atlanta Braves
1397,16,07-10-2025 16:5:0,Oriole Park at Camden Yards,Baltimore Orioles,New York Mets,3,1,Baltimore Orioles
1398,16,07-10-2025 17:10:0,Target Field,Minnesota Twins,Chicago Cubs,1,8,Chicago Cubs
1386,16,07-10-2025 21:5:0,Oriole Park at Camden Yards,Baltimore Orioles,New York Mets,7,3,Baltimore Orioles
1399,16,07-10-2025 21:10:0,Great American Ball Park,Cincinnati Reds,Miami Marlins,6,0,Cincinnati Reds
1400,16,07-10-2025 23:5:0,Yankee Stadium,New York Yankees,Seattle Mariners,6,5,New York Yankees
1401,16,07-10-2025 23:10:0,Fenway Park,Boston Red Sox,Tampa Bay Rays,4,3,Boston Red Sox
1403,16,07-10-2025 23:45:0,Busch Stadium,St. Louis Cardinals,Washington Nationals,8,1,St. Louis Cardinals
1404,16,07-11-2025 1:5:0,Sutter Health Park,Athletics,Atlanta Braves,5,4,Athletics
1405,16,07-11-2025 1:38:0,Angel Stadium,Los Angeles Angels,Texas Rangers,4,11,Texas Rangers
1406,16,07-11-2025 1:40:0,Petco Park,San Diego Padres,Arizona Diamondbacks,4,3,San Diego Padres
1402,16,07-11-2025 19:10:0,Rate Field,Chicago White Sox,Cleveland Guardians,2,4,Cleveland Guardians
1407,16,07-11-2025 23:5:0,Oriole Park at Camden Yards,Baltimore Orioles,Miami Marlins,5,2,Baltimore Orioles
1408,16,07-11-2025 23:5:0,Yankee Stadium,New York Yankees,Chicago Cubs,11,0,New York Yankees
1409,16,07-11-2025 23:10:0,Great American Ball Park,Cincinnati Reds,Colorado Rockies,2,3,Colorado Rockies
1410,16,07-11-2025 23:10:0,Comerica Park,Detroit Tigers,Seattle Mariners,3,12,Seattle Mariners
1411,16,07-11-2025 23:10:0,Fenway Park,Boston Red Sox,Tampa Bay Rays,5,4,Boston Red Sox
1412,16,07-12-2025 0:10:0,Kauffman Stadium,Kansas City Royals,New York Mets,3,8,New York Mets
1413,16,07-12-2025 0:10:0,Daikin Park,Houston Astros,Texas Rangers,3,7,Texas Rangers
1414,16,07-12-2025 0:10:0,Target Field,Minnesota Twins,Pittsburgh Pirates,2,1,Minnesota Twins
1415,16,07-12-2025 0:10:0,Rate Field,Chicago White Sox,Cleveland Guardians,5,4,Chicago White Sox
1416,16,07-12-2025 0:10:0,American Family Field,Milwaukee Brewers,Washington Nationals,8,3,Milwaukee Brewers
1417,16,07-12-2025 0:15:0,Busch Stadium,St. Louis Cardinals,Atlanta Braves,5,6,Atlanta Braves
1418,16,07-12-2025 1:38:0,Angel Stadium,Los Angeles Angels,Arizona Diamondbacks,6,5,Los Angeles Angels
1419,16,07-12-2025 1:40:0,Petco Park,San Diego Padres,Philadelphia Phillies,4,2,San Diego Padres
1421,16,07-12-2025 2:5:0,Sutter Health Park,Athletics,Toronto Blue Jays,6,7,Toronto Blue Jays
1420,16,07-12-2025 2:15:0,Oracle Park,San Francisco Giants,Los Angeles Dodgers,8,7,San Francisco Giants
1422,16,07-12-2025 17:5:0,Yankee Stadium,New York Yankees,Chicago Cubs,2,5,Chicago Cubs
1423,16,07-12-2025 17:10:0,Comerica Park,Detroit Tigers,Seattle Mariners,7,15,Seattle Mariners
1424,16,07-12-2025 18:10:0,Target Field,Minnesota Twins,Pittsburgh Pirates,12,4,Minnesota Twins
1425,16,07-12-2025 18:15:0,Busch Stadium,St. Louis Cardinals,Atlanta Braves,6,7,Atlanta Braves
1426,16,07-12-2025 20:5:0,Oracle Park,San Francisco Giants,Los Angeles Dodgers,1,2,Los Angeles Dodgers
1427,16,07-12-2025 20:5:0,Oriole Park at Camden Yards,Baltimore Orioles,Miami Marlins,0,6,Miami Marlins
1428,16,07-12-2025 20:10:0,Great American Ball Park,Cincinnati Reds,Colorado Rockies,4,3,Cincinnati Reds
1429,16,07-12-2025 20:10:0,Kauffman Stadium,Kansas City Royals,New York Mets,1,3,New York Mets
1430,16,07-12-2025 20:10:0,Fenway Park,Boston Red Sox,Tampa Bay Rays,1,0,Boston Red Sox
1431,16,07-12-2025 20:10:0,Rate Field,Chicago White Sox,Cleveland Guardians,2,6,Cleveland Guardians
1432,16,07-12-2025 20:10:0,American Family Field,Milwaukee Brewers,Washington Nationals,6,5,Milwaukee Brewers
1433,16,07-12-2025 23:35:0,Daikin Park,Houston Astros,Texas Rangers,5,4,Houston Astros
1434,16,07-12-2025 23:35:0,Petco Park,San Diego Padres,Philadelphia Phillies,5,4,San Diego Padres
1435,16,13-07-2025 01:38,Angel Stadium,Los Angeles Angels,Arizona Diamondbacks,10,5,Los Angeles Angels
1436,16,13-07-2025 02:05,Sutter Health Park,Athletics,Toronto Blue Jays,4,3,Athletics
1437,16,13-07-2025 17:35,Fenway Park,Boston Red Sox,Tampa Bay Rays,4,1,Boston Red Sox
1438,16,13-07-2025 17:35,Oriole Park at Camden Yards,Baltimore Orioles,Miami Marlins,1,11,Miami Marlins
1439,16,13-07-2025 17:35,Yankee Stadium,New York Yankees,Chicago Cubs,1,4,Chicago Cubs
1440,16,13-07-2025 17:40,Great American Ball Park,Cincinnati Reds,Colorado Rockies,4,2,Cincinnati Reds
1441,16,13-07-2025 17:40,Comerica Park,Detroit Tigers,Seattle Mariners,4,8,Seattle Mariners
1442,16,13-07-2025 18:10,Kauffman Stadium,Kansas City Royals,New York Mets,3,2,Kansas City Royals
1443,16,13-07-2025 18:10,Daikin Park,Houston Astros,Texas Rangers,1,5,Texas Rangers
1444,16,13-07-2025 18:10,Target Field,Minnesota Twins,Pittsburgh Pirates,1,2,Pittsburgh Pirates
1445,16,13-07-2025 18:10,Rate Field,Chicago White Sox,Cleveland Guardians,5,6,Cleveland Guardians
1446,16,13-07-2025 18:10,American Family Field,Milwaukee Brewers,Washington Nationals,8,1,Milwaukee Brewers
1447,16,13-07-2025 18:15,Busch Stadium,St. Louis Cardinals,Atlanta Braves,5,4,St. Louis Cardinals
1448,16,13-07-2025 20:05,Oracle Park,San Francisco Giants,Los Angeles Dodgers,2,5,Los Angeles Dodgers
1449,16,13-07-2025 20:05,Sutter Health Park,Athletics,Toronto Blue Jays,6,3,Athletics
1450,16,13-07-2025 20:07,Angel Stadium,Los Angeles Angels,Arizona Diamondbacks,1,5,Arizona Diamondbacks
1451,16,13-07-2025 20:10,Petco Park,San Diego Padres,Philadelphia Phillies,1,2,Philadelphia Phillies
1452,17,18-07-2025 18:20,Wrigley Field,Chicago Cubs,Boston Red Sox,4,1,Chicago Cubs
1453,17,18-07-2025 22:40,PNC Park,Pittsburgh Pirates,Chicago White Sox,1,10,Chicago White Sox
1454,17,18-07-2025 22:45,Nationals Park,Washington Nationals,San Diego Padres,2,7,San Diego Padres
1455,17,18-07-2025 22:45,Citizens Bank Park,Philadelphia Phillies,Los Angeles Angels,5,6,Los Angeles Angels
1456,17,18-07-2025 23:07,Rogers Centre,Toronto Blue Jays,San Francisco Giants,4,0,Toronto Blue Jays
1457,17,18-07-2025 23:10,Citi Field,New York Mets,Cincinnati Reds,4,8,Cincinnati Reds
1458,17,18-07-2025 23:10,Progressive Field,Cleveland Guardians,Athletics,8,6,Cleveland Guardians
1459,17,18-07-2025 23:10,loanDepot park,Miami Marlins,Kansas City Royals,8,7,Miami Marlins
1460,17,18-07-2025 23:15,Truist Park,Atlanta Braves,New York Yankees,7,3,Atlanta Braves
1461,17,18-07-2025 23:35,George M. Steinbrenner Field,Tampa Bay Rays,Baltimore Orioles,11,1,Tampa Bay Rays
1462,17,19-07-2025 00:05,Globe Life Field,Texas Rangers,Detroit Tigers,2,0,Texas Rangers
1463,17,19-07-2025 00:40,Coors Field,Colorado Rockies,Minnesota Twins,6,4,Colorado Rockies
1464,17,19-07-2025 01:40,Chase Field,Arizona Diamondbacks,St. Louis Cardinals,7,3,Arizona Diamondbacks
1465,17,19-07-2025 02:10,T-Mobile Park,Seattle Mariners,Houston Astros,6,1,Seattle Mariners
1466,17,19-07-2025 02:10,Dodger Stadium,Los Angeles Dodgers,Milwaukee Brewers,0,2,Milwaukee Brewers
1467,17,19-07-2025 19:07,Rogers Centre,Toronto Blue Jays,San Francisco Giants,6,3,Toronto Blue Jays
1468,17,19-07-2025 20:10,Citi Field,New York Mets,Cincinnati Reds,2,5,Cincinnati Reds
1469,17,19-07-2025 20:10,loanDepot park,Miami Marlins,Kansas City Royals,3,1,Miami Marlins
1470,17,19-07-2025 22:05,Citizens Bank Park,Philadelphia Phillies,Los Angeles Angels,9,5,Philadelphia Phillies
1471,17,19-07-2025 22:40,PNC Park,Pittsburgh Pirates,Chicago White Sox,4,10,Chicago White Sox
1472,17,19-07-2025 22:45,Nationals Park,Washington Nationals,San Diego Padres,4,2,Washington Nationals
1473,17,19-07-2025 23:05,George M. Steinbrenner Field,Tampa Bay Rays,Baltimore Orioles,4,3,Tampa Bay Rays
1474,17,19-07-2025 23:05,Globe Life Field,Texas Rangers,Detroit Tigers,4,1,Texas Rangers
1475,17,19-07-2025 23:10,Progressive Field,Cleveland Guardians,Athletics,2,8,Athletics
